tick,y,velX,velY,velZ,onGround,isFall
33373,132.25220334025371,-0.048384061551294225,-0.07544406518948656,-0.13650000935792939,false,false
33374,132.17675927506423,-0.028491436381476446,-0.15233518685055708,-0.13650000935792939,false,false
33375,132.02675926910376,-0.009912480470246914,0.11760000228881837,0.0,false,false
33376,132.14435927139257,-0.009403369191560049,0.11760000228881837,0.0,false,false
33377,132.26195927368138,-0.008575876264615914,0.11760000228881837,0.0,false,false
33378,132.3795592759702,-0.007496261975836907,0.11760000228881837,0.0,false,false
33379,132.497159278259,-0.006513812944733998,0.11760000228881837,0.0,false,false
33380,132.61475928054782,-0.005619784300664601,0.11760000228881837,0.0,false,false
33381,132.73235928283663,-0.0048062182111146155,0.11760000228881837,0.0,false,false
33382,132.84995928512544,-0.004065873048287509,0.11760000228881837,0.0,false,false
33383,132.96755928741425,-0.0033921589306985162,0.11760000228881837,0.0,false,false
33384,133.08515928970306,-0.0027790790660236772,0.03684800296020513,-0.01783334481753972,false,false
33385,133.12200729266326,-0.00212884068959436,-0.042288957922058,-0.03941169185011699,false,false
33386,133.0797183347412,-0.0015371237499905005,-0.11984318109609361,-0.05904798821567698,false,false
33387,133.0,-9.986613194325944E-4,-0.0784000015258789,-0.07691701842331893,true,false
33388,133.41999998688698,-0.0067310113905973525,0.33319999363422365,-0.22065006352082214,false,false
33389,133.7531999805212,0.006530905166722641,0.24813599859094576,-0.22078201009004172,false,false
33390,134.00133597911216,0.011365808707203152,0.16477328182606651,-0.22394183163662662,false,false
33391,134.1661092609382,0.0075051933019702165,0.08307781780646721,-0.22727628285491236,false,false
33392,134.24918707874468,-0.0015519035002882374,0.0030162615090425808,-0.22894705907892654,false,false
33393,134.25220334025371,-0.014346926160247294,-0.07544406518948656,-0.22815316820065398,false,false
33394,134.17675927506423,-0.012648757285504915,-0.15233518685055708,-0.22545074691395606,false,false
33395,134.02442408821366,-0.01344399739523041,-0.22768848754498797,-0.22289106271186826,false,false
33396,133.79673560066868,-0.016338551222380617,-0.30153472366278034,-0.22018817370385407,false,false
33397,133.4952008770059,-0.01486808204086192,-0.3739040364667221,-0.20037124384517188,false,false
33398,133.1212968405392,-0.013529955047115317,-0.4448259643949201,-0.1823378371540514,false,false
33399,133.0,-0.01231225944771213,-0.0784000015258789,-0.16592743659218687,true,false
33400,133.0,-0.006722494439286217,-0.0784000015258789,-0.09059639090234288,true,false
33401,133.0,-0.0036704823901864483,-0.0784000015258789,-0.04946563517824271,true,false
33402,133.0,-0.002004083617821379,-0.0784000015258789,-0.02700823994439856,true,false
33403,133.0,-0.053208887503906385,-0.0784000015258789,0.03132642122545355,true,false
33404,133.41999998688698,-0.15171751866115718,0.33319999363422365,0.14713682268702225,false,false
33405,133.7531999805212,-0.1522228126016825,0.24813599859094576,0.15225550038676988,false,false
33406,134.00133597911216,-0.15087689544374905,0.16477328182606651,0.15817400566438924,false,false
33407,134.1661092609382,-0.14762959610073664,0.08307781780646721,0.16469612792388513,false,false
33408,134.24918707874468,-0.1426753048882086,0.0030162615090425808,0.17151139417865144,false,false
33409,134.25220334025371,-0.13640132098932492,-0.07544406518948656,0.17831284090035987,false,false
33410,134.17675927506423,-0.1292661755911631,-0.15233518685055708,0.18487438130889836,false,false
33411,134.02442408821366,-0.12181075150496475,-0.22768848754498797,0.19104287414381307,false,false
33412,133.79673560066868,-0.1142082117449762,-0.30153472366278034,0.19679101811826424,false,false
33413,133.4952008770059,-0.10644982157547783,-0.3739040364667221,0.20212924703840665,false,false
33414,133.1212968405392,-0.09842871314955251,-0.4448259643949201,0.20707192459846513,false,false
33415,133.0,-0.0903169325900843,-0.0784000015258789,0.2116102274674555,true,false
33416,133.0,-0.05043339810166951,-0.0784000015258789,0.1850905905072986,true,false
33417,133.41999998688698,-0.028342142594802704,0.33319999363422365,0.27981809035268795,false,false
33418,133.7531999805212,-0.025726883394823773,0.24813599859094576,0.2778211796636143,false,false
33419,134.00133597911216,-0.02321139644725366,0.16477328182606651,0.2760032169412409,false,false
33420,134.1661092609382,-0.020768927007841068,0.08307781780646721,0.274347040993954,false,false
33421,134.24918707874468,-0.018377361782591296,0.0030162615090425808,0.27283672970587963,false,false
33422,134.25220334025371,-0.015983264245144003,-0.07544406518948656,0.2714564146742633,false,false
33423,134.17675927506423,-0.013380405335274593,-0.15233518685055708,0.2701828907483269,false,false
33424,134.02442408821366,-0.010301998471260242,-0.22768848754498797,0.268977369082323,false,false
33425,133.79673560066868,-0.006657891824117048,-0.30153472366278034,0.2677964834703996,false,false
33426,133.5,-0.002234874263187931,-0.0784000015258789,0.2665641355219628,true,false
33427,133.91999998688698,0.03684196062972936,0.33319999363422365,0.32020530004435005,false,false
33428,134.2531999805212,0.039237714084388184,0.24813599859094576,0.31385917285515785,false,false
33429,134.50133597911216,0.05631155683481682,0.16477328182606651,0.2972402575724772,false,false
33430,134.6661092609382,0.07208190619330755,0.08307781780646721,0.2816938668733745,false,false
33431,134.74918707874468,0.08658667692820367,0.0030162615090425808,0.26725588801463224,false,false
33432,134.75220334025371,0.0,-0.07544406518948656,0.25387307459821457,false,false
33433,134.67675927506423,0.0,-0.15233518685055708,0.2390527635351698,false,false
33434,134.52442408821366,0.016437652566235743,-0.22768848754498797,0.22535105639155514,false,false
33435,134.29673560066868,0.03648708816547415,-0.30153472366278034,0.21488298908272044,false,false
33436,133.9952008770059,0.054810408190026895,-0.3739040364667221,0.20518335076722166,false,false
33437,133.6212968405392,0.07149847045137869,-0.4448259643949201,0.196325595603222,false,false
33438,133.1764708761443,0.0866568815562054,-0.5143294551172826,0.18832718531562317,false,false
33439,132.662141421027,0.1003582735540123,-0.5824428773508716,0.18125314582709887,false,false
33440,132.07969854367613,0.11276841916084474,-0.6491940324389494,0.17494134140082157,false,false
33441,131.4305045112372,0.12406165198853127,-0.7146101656984427,0.1691975992073756,false,false
33442,131.0,0.13474988118696363,-0.0784000015258789,0.16303668136179833,true,false
33443,131.0,0.14349796150940744,-0.0784000015258789,0.10121325577005727,true,false
33444,131.0,0.05896262499320541,-0.001567998535156222,0.015360994739718609,true,false
33445,131.0,0.07606259498710517,-0.0784000015258789,-0.0110880712627361,false,true
33446,131.0,0.03542015270374243,-0.001567998535156222,-0.009538136866162318,true,false
33447,131.0,0.05829396296180648,-0.0784000015258789,-0.030124141429802402,false,false
33448,131.0,0.028947299723591488,-0.001567998535156222,-0.016472699039312286,true,false
33449,131.0,0.05358172570212589,-0.0784000015258789,-0.03517250300268133,false,false
33450,131.0,0.027230700553431728,-0.001567998535156222,-0.018311743384727477,true,false
33451,131.0,0.05244940761051678,-0.0784000015258789,-0.03634584418301303,false,false
33452,131.0,0.025483971078692432,-0.001567998535156222,-0.02024285255712292,true,false
33453,131.0,0.032868006665162486,-0.0784000015258789,-0.05200833027396402,false,false
33454,131.0,0.01200784092393942,-0.001567998535156222,-0.02841723044457738,true,false
33455,131.0,-0.0018665451083380027,-0.0784000015258789,-0.05917892112911931,false,false
33456,131.0,0.008401572093466522,-0.0784000015258789,-0.07472421460694793,true,false
33457,131.41999998688698,0.08245497839769529,0.33319999363422365,-0.2017090586733643,false,false
