tick,x,y,z,velX,velY,velZ,onGround,isFall
4787,42.55906968515372,67.25220334025373,47.979615536510835,0.046666298769680335,-0.07544406518948656,0.24374385499002885,false,false
4788,42.61554741026023,67.17675927506424,48.247437093480606,0.05139473132810826,-0.15233518685055708,0.24371762386639037,false,false
4789,42.672847742013005,67.02442408821369,48.51647513818463,0.05214330339778727,-0.22768848754498797,0.24482462773646899,false,false
4790,42.69999998807907,67.5,48.78725589263556,0.0,-0.0784000015258789,0.24641049365185108,true,false
4791,42.68422267943651,67.5,49.162705430781465,-0.008614411519424613,-0.0784000015258789,0.20499547163842682,true,false
4792,42.63530332171477,68.0,49.491295038040164,-0.02670997241850192,-0.0784000015258789,0.1794099464021855,true,false
4793,42.54318720615575,68.0,49.783052821749905,-0.05029540493716819,-0.0784000015258789,0.1592997684086034,true,false
4794,42.404834582193665,68.0,50.03798692106742,-0.0755405414575314,-0.0784000015258789,0.13919403439511663,true,false
4795,42.223752378559325,68.0,50.253081928739704,-0.0988708946684621,-0.0784000015258789,0.11744188783024835,true,false
4796,42.00506047714931,68.0,50.42095123667997,-0.11940579203916599,-0.0784000015258789,0.09165665278154497,true,false
4797,41.77593674968489,68.0,50.447856544839254,-0.12510156972644973,-0.0784000015258789,0.014690299961285614,true,false
4798,41.556939967448464,68.0,50.37643963139169,-0.11957225698971788,-0.0784000015258789,-0.03899363927158373,true,false
4799,41.23534752587815,68.41999998688698,50.079805521613046,-0.17558949349257297,0.33319999363422365,-0.16196224275147908,false,false
4800,41.04560413505069,68.7531999805212,49.896656076496946,-0.17266649062920633,0.24813599859094576,-0.16666599985893407,false,false
4801,40.8596773261552,69.00133597911214,49.708232449787104,-0.1691934009710173,0.16477328182606651,-0.17146550524755927,false,false
4802,40.67763899678593,69.16610926093821,49.51476153293646,-0.16565488450017807,0.08307781780646721,-0.1760585394080642,false,false
4803,40.49959334000373,69.24918707874468,49.316438692246415,-0.16202155234123677,0.0030162615090425808,-0.18047379022916457,false,false
4804,40.345350240587884,69.25220334025373,49.11115572077255,-0.14036122451360486,-0.07544406518948656,-0.18680750942497848,false,false
4805,40.21345179631646,69.17675927506424,48.89976404754091,-0.12002758774617041,-0.15233518685055708,-0.19236642818475633,false,false
4806,40.10262080216955,69.02442408821369,48.6830784407536,-0.10085620758035048,-0.22768848754498797,-0.19718390785926093,false,false
4807,40.01175580080975,68.79673560066871,48.46189087532971,-0.08268715362043969,-0.30153472366278034,-0.20128069033661147,false,false
4808,39.9401016326884,68.49520087700593,48.237067181327866,-0.06520529486963028,-0.3739040364667221,-0.20458956743791504,false,false
4809,39.868018131953164,68.1212968405392,48.00794354273919,-0.06559598755953269,-0.4448259643949201,-0.20850251712469825,false,false
4810,39.79554393852802,67.67647087614428,47.77490695446374,-0.06595151791759021,-0.5143294551172826,-0.21206330144229216,false,false
4811,39.72271421474482,67.162141421027,47.53830958187069,-0.06627505055274671,-0.5824428773508716,-0.2153036152646879,false,false
4812,39.64956095832646,66.57969854367613,47.29847189545524,-0.06656946525922411,-0.6491940324389494,-0.21825230092804862,false,false
4813,39.57611328720163,66.0,47.05568552337644,-0.06683738264983988,-0.0784000015258789,-0.22093560495903924,true,false
4814,39.47488487078894,66.0,46.71207954684498,-0.05527072178116771,-0.0784000015258789,-0.1876088849774406,true,true
4815,39.392451957218086,66.0,46.39999987040768,-0.04500837603753,-0.0784000015258789,-0.17039552312665313,true,false
4816,39.381187288148666,66.0,46.106754333144934,-0.006150510026299654,-0.0784000015258789,-0.16011208194289864,true,false
4817,39.48280813901576,66.0,45.87870038873617,0.05548499101816068,-0.0784000015258789,-0.12451746811021702,true,false
4818,39.66193425639584,66.0,45.784901576900694,0.09780287144958195,-0.0784000015258789,-0.05121415721082744,true,false
4819,39.846579845309414,66.0,45.82690278947081,0.10081650325691253,-0.0784000015258789,0.022932664726970017,true,false
4820,40.033764289346514,66.0,45.94349089776207,0.10220271831537228,-0.0784000015258789,0.06365711452096767,true,false
4821,40.222334948442075,66.0,46.10080345584732,0.10295959182520414,-0.0784000015258789,0.0858926666912082,true,false
4822,40.41166248104747,66.0,46.280351566102816,0.10337284480957278,-0.0784000015258789,0.09803327958632362,true,false
4823,40.601403266637234,66.0,46.47204028925343,0.10359848096524628,-0.0784000015258789,0.10466205499700632,true,false
4824,40.79136968838267,66.0,46.67035778781472,0.1037216783205537,-0.0784000015258789,0.10828136679163164,true,false
4825,40.98104543173214,66.0,46.872674583540146,0.10356296789791875,-0.0784000015258789,0.11046498329687816,true,false
4826,41.166501625409104,66.0,47.08073189119451,0.101259093509131,-0.0784000015258789,0.11359930317414027,true,false
4827,41.348723975307855,66.0,47.29269640623399,0.09949341460113838,-0.0784000015258789,0.11573263865420952,true,false
4828,41.649371908544154,66.41999998688698,47.66674596815299,0.16415379061391128,0.33319999363422365,0.20423108452974836,false,false
4829,41.82807119855093,66.7531999805212,47.89189734953104,0.1626163585927415,0.24813599859094576,0.20488776295886058,false,false
4830,42.00331243804754,67.00133597911214,48.11891750328029,0.1594695325377967,0.16477328182606651,0.20658834586565306,false,false
4831,42.17270625921508,67.16610926093821,48.34897367571621,0.15414838170499848,0.08307781780646721,0.20935112295015107,false,false
4832,42.334099002584495,67.24918707874468,48.58275325759015,0.14686740069885906,0.0030162615090425808,0.2127394256363979,false,false
4833,42.4844100430313,67.25220334025373,48.69999998807907,0.13678305074865743,-0.07544406518948656,0.0,false,false
4834,42.621328389808426,67.17675927506424,48.69999998807907,0.12459569915800486,-0.15233518685055708,0.0,false,false
4835,42.69999998807907,67.02442408821369,48.69999998807907,0.0,-0.22768848754498797,0.0,false,false
4836,42.69384112108341,67.5,48.718607200115805,-0.005604569127574647,-0.0784000015258789,0.016932563441423312,true,false
4837,42.622060155887084,67.5,48.844404121535845,-0.039192411549494995,-0.0784000015258789,0.06868512707330109,true,false
4838,42.47846185858023,67.5,48.98609728651671,-0.07840467943644992,-0.0784000015258789,0.07736447706563995,true,false
4839,42.27774947186517,68.0,49.099121104826764,-0.10958897587547119,-0.0784000015258789,0.06171101196518779,true,false
4840,42.09957166579553,68.0,49.271265676422026,-0.09728509341394286,-0.0784000015258789,0.09399094700830887,true,false
4841,41.93369774218742,68.0,49.47569018306041,-0.09056717280964424,-0.0784000015258789,0.11161579358902521,true,false
4842,41.774541739183604,68.0,49.69773953627951,-0.0868991877336511,-0.0784000015258789,0.12123896093985251,true,false
4843,41.61905372125578,68.0,49.929412056849436,-0.08489646764953765,-0.0784000015258789,0.12649321092369917,true,false
4844,41.46556842341207,68.0,50.16633882740321,-0.08380298235660051,-0.0784000015258789,0.12936203174810051,true,false
4845,41.30668636280976,68.0,50.40182876069101,-0.08674961516506026,-0.0784000015258789,0.12857751850975732,true,false
4846,41.11894124753673,68.0,50.61225925046279,-0.10250884484574221,-0.0784000015258789,0.1148950607607539,true,false
4847,40.90648545849728,68.0,50.66279257310315,-0.1160008742893467,-0.0784000015258789,0.02759119736642219,true,false
4848,40.71833985878385,68.0,50.58537947609794,-0.10272750937560349,-0.0784000015258789,-0.042267555874330814,true,false
4849,40.548457551762084,68.0,50.43484837044713,-0.09275575040770642,-0.0784000015258789,-0.0821899932319265,true,false
4850,40.32913089521729,68.0,50.322996873251974,-0.11975236838300846,-0.0784000015258789,-0.06107092456210293,true,false
4851,40.082807620697196,68.0,50.232264444726646,-0.13449252350963112,-0.0784000015258789,-0.04953991172902183,true,false
4852,39.82174419105048,68.0,50.15306302903439,-0.142540649143578,-0.0784000015258789,-0.0432439779908703,true,false
4853,39.55263263576981,68.0,50.08015754708029,-0.14693492625011986,-0.0784000015258789,-0.03980639777055559,true,false
4854,39.34407497185539,68.0,49.928845984136665,-0.1138724977238626,-0.0784000015258789,-0.08261612296329963,true,false
4855,39.18348697864387,68.0,49.72770380565271,-0.08768105447787719,-0.0784000015258789,-0.10982364220854253,true,false
4856,39.06467255494199,68.0,49.49434281166378,-0.06487268287635951,-0.0784000015258789,-0.12741511751755683,true,false
4857,38.94930881786104,68.41999998688698,49.04344442984842,-0.06298860776249476,0.33319999363422365,-0.2461905450668632,false,false
4858,38.88323998181097,68.7531999805212,48.77196075270685,-0.060122642538280514,0.24813599859094576,-0.24705015331877214,false,false
4859,38.820257895631286,69.00133597911214,48.49959155632395,-0.05731370007528442,0.16477328182606651,-0.24785597585160593,false,false
4860,38.76019644132486,69.16610926093821,48.2264041734574,-0.05465592499402231,0.08307781780646721,-0.24860052557318518,false,false
4861,38.702848626927945,69.24918707874468,47.9524662434191,-0.05218651260519386,0.0030162615090425808,-0.2492835235191541,false,false
4862,38.648062551898676,69.25220334025373,47.677835676079006,-0.04985532971345781,-0.07544406518948656,-0.24991382348195829,false,false
4863,38.59568057400069,69.17675927506424,47.40256743687864,-0.04766760126093728,-0.15233518685055708,-0.2504941048915268,false,false
4864,38.54555925967726,69.02442408821369,47.126711753955476,-0.045610397348801734,-0.22768848754498797,-0.25102867869468465,false,false
4865,38.497551079779136,68.79673560066871,46.85031614827512,-0.04368744496635695,-0.30153472366278034,-0.2515200084178874,false,false
4866,38.45150233510666,68.5,46.57342579118121,-0.041904358859630265,-0.0784000015258789,-0.2519702322172014,true,false
4867,38.39798607821363,68.5,46.19458583269158,-0.029219879657563626,-0.0784000015258789,-0.2068466413611185,true,false
4868,38.3391440797768,68.91999998688698,45.66168199540796,-0.03212773487822578,0.33319999363422365,-0.2909655289532657,false,false
4869,38.304710995069385,69.2531999805212,45.34534097233396,-0.0313341079867939,0.24813599859094576,-0.2878703392937145,false,false
4870,38.2710715372534,69.50133597911214,45.03209513891951,-0.0306119074947772,0.16477328182606651,-0.28505371662234824,false,false
4871,38.23815427992943,69.66610926093821,44.72166592817643,-0.029954705028101537,0.08307781780646721,-0.2824905899175361,false,false
4872,38.20583827519521,69.74918707874468,44.413804989582864,-0.029407565155662396,0.0030162615090425808,-0.2801534621941175,false,false
4873,38.17399644977273,69.75220334025373,44.10828807524885,-0.02897606196954618,-0.07544406518948656,-0.27802040005645134,false,false
4874,38.14245727993603,69.67675927506424,43.80491691960438,-0.028700645378542763,-0.15233518685055708,-0.27606775959269314,false,false
4875,38.09346058547429,69.52442408821369,43.51259892401523,-0.04458699324517784,-0.22768848754498797,-0.26600938365247423,false,false
4876,38.02830776743691,69.29673560066871,43.30000001192093,-0.059289066122719954,-0.30153472366278034,0.0,false,false
4877,37.95296941456296,68.99520087700593,43.30000001192093,-0.06855790309112056,-0.3739040364667221,0.0,false,false
4878,37.86809522510054,68.6212968405392,43.30000001192093,-0.07723551463671607,-0.4448259643949201,0.0,false,false
4879,37.77436033715158,68.17647087614428,43.30000001192093,-0.08529875049184786,-0.5143294551172826,0.0,false,false
4880,37.6724717164885,67.662141421027,43.30000001192093,-0.09271864747553497,-0.5824428773508716,0.0,false,false
4881,37.563122613328254,67.07969854367613,43.30000001192093,-0.09950768674362051,-0.6491940324389494,0.0,false,false
4882,37.446975955130235,66.43050451123717,43.30000001192093,-0.10569346200626713,-0.7146101656984427,0.0,false,false
4883,37.324643521669564,66.0,43.30000001192093,-0.11132251765750398,-0.0784000015258789,0.0,true,false
4884,37.13016872249083,66.0,43.30000001192093,-0.10618325268505337,-0.0784000015258789,0.0,true,false
4885,36.9418642802877,66.0,43.30000001192093,-0.10281423738505142,-0.0784000015258789,0.0,true,false
4886,36.82323153632684,66.0,43.30000001192093,-0.06477348572624313,-0.0784000015258789,0.0,true,false
4887,36.73890628380137,66.0,43.30000001192093,-0.0460415932267565,-0.0784000015258789,0.0,true,true
4888,36.653228361469026,66.0,43.30000001192093,-0.046780151027098205,-0.0784000015258789,0.0,true,false
4889,36.52809920073909,66.0,43.24113208544617,-0.06832052969415396,-0.0784000015258789,-0.032141891588583923,true,false
4890,36.33247851490242,66.0,43.21403339144199,-0.10680890687296017,-0.0784000015258789,-0.014795888644864093,true,false
4891,36.21744912630928,66.0,43.3289773338831,-0.06280605346694093,-0.0784000015258789,0.06275939986251976,true,false
4892,36.20289116291775,66.0,43.51245177458968,-0.007948648935031504,-0.0784000015258789,0.10017705626161906,true,false
4893,36.24530100165921,66.0,43.73247882745898,0.0231557746424391,-0.0784000015258789,0.12013478482061164,true,false
4894,36.22030161162496,66.0,43.97056208851988,-0.013649668544141598,-0.0784000015258789,0.12999347563833197,true,false
4895,36.158496778404135,66.0,44.21850404039849,-0.03374544285819165,-0.0784000015258789,0.13537632145003894,true,false
4896,36.07659617086926,66.0,44.47182883808881,-0.044717736908123765,-0.0784000015258789,0.1383153556046075,true,false
4897,35.983723269284454,66.0,44.7280926699337,-0.05070861015524237,-0.0784000015258789,0.13992006843939353,true,false
4898,35.88485949445253,66.0,44.985961214613376,-0.05397962732810637,-0.0784000015258789,0.14079624174895655,true,false
4899,35.78272470244774,66.0,45.24470593260261,-0.055765602911935865,-0.0784000015258789,0.14127463243154428,true,false
4900,35.67880393485912,66.0,45.50392904127444,-0.056740745693972174,-0.0784000015258789,0.14153583377457643,true,false
4901,35.57390802448846,66.0,45.7634133512893,-0.05727317371480691,-0.0784000015258789,0.1416784497244372,true,false
4902,35.46847968609697,66.0,46.02304027725402,-0.057563879447948905,-0.0784000015258789,0.14175631804210578,true,false
4903,35.360957070727416,66.0,46.28199253496361,-0.05870735481078926,-0.0784000015258789,0.14138794913201547,true,false
4904,35.174960934658436,66.41999998688698,46.72502320734723,-0.10155390208941503,0.33319999363422365,0.241894775218172,false,false
4905,35.06433042406161,66.7531999805212,46.990726500450585,-0.10067376754451425,0.24813599859094576,0.24179000369240106,false,false
4906,34.95594990192436,67.00133597911214,47.25680305024376,-0.09862627798728807,0.16477328182606651,0.24212966728992333,false,false
4907,34.85162895654195,67.16610926093821,47.523768198143586,-0.09493206303392115,0.08307781780646721,0.24293829159027883,false,false
4908,34.75404873355089,67.24918707874468,47.792048502014566,-0.088798005481009,0.0030162615090425808,0.24413508355852556,false,false
4909,34.647766200808505,67.25220334025373,48.05542653468856,-0.09671710758294007,-0.07544406518948656,0.2396740166406983,false,false
4910,34.53696689827766,67.17675927506424,48.31695670799291,-0.10082736820889306,-0.15233518685055708,0.23799246456586223,false,false
4911,34.425685359964696,67.02442408821369,48.578754845964895,-0.10126620278327282,-0.22768848754498797,0.23823631242043716,false,false
4912,34.3175591327933,67.5,48.842069831385224,-0.09839486956169553,-0.0784000015258789,0.23961664363821086,true,false
4913,34.30000001192093,68.0,49.2112006716968,0.0,-0.0784000015258789,0.20154546222015707,true,false
4914,34.318236221174416,68.0,49.54146070121159,0.009956971408933646,-0.0784000015258789,0.18032199705994806,true,false
4915,34.379801367584875,68.0,49.84109990267124,0.03361457384453094,-0.0784000015258789,0.16360302299988952,true,false
4916,34.49958599673948,68.0,50.10204110089572,0.0654024151150756,-0.0784000015258789,0.14247391077928367,true,false
4917,34.678019768401334,68.0,50.30873270454185,0.09742485064352828,-0.0784000015258789,0.1128536286990368,true,false
4918,34.89970854878347,68.0,50.459776309541375,0.12104208814800295,-0.0784000015258789,0.08246981790882382,true,false
4919,35.1493925240949,68.0,50.56098814987164,0.1363274663548313,-0.0784000015258789,0.05526167123911171,true,false
4920,35.415686710659976,68.0,50.61330866194055,0.1453966427527351,-0.0784000015258789,0.028567002907756284,true,false
4921,35.68892115121799,68.0,50.61826429827854,0.14918602187302468,-0.0784000015258789,0.0027057777548271946,true,false
4922,35.964658146298035,68.0,50.5912236352142,0.15055241680076217,-0.0784000015258789,-0.014764203748029808,true,false
4923,36.241761536305816,68.0,50.546712990647,0.1512984685179627,-0.0784000015258789,-0.024302814756524464,true,false
4924,36.5196109780308,68.0,50.49266373507131,0.15170581280286832,-0.0784000015258789,-0.029510896972094983,true,false
4925,36.79786776404068,68.0,50.43340639728005,0.1519282228082603,-0.0784000015258789,-0.03235451019208963,true,false
4926,37.01687811343223,68.0,50.29274329188359,0.1195796646572768,-0.0784000015258789,-0.07680206446723163,true,false
4927,37.20353990467279,68.0,50.10763263221198,0.10191734985531556,-0.0784000015258789,-0.10107043192029382,true,false
4928,37.37253938111139,68.0,49.89825360508731,0.09227372485331234,-0.0784000015258789,-0.11432096208874964,true,false
4929,37.52910104157099,68.0,49.67394252900418,0.08548267653998007,-0.0784000015258789,-0.12247386176705011,true,false
4930,37.668656422132116,68.0,49.43611310515122,0.07619724663688557,-0.0784000015258789,-0.1298548805067007,true,false
4931,37.78966554310695,68.0,49.186999436744586,0.06607098772657716,-0.0784000015258789,-0.1360160787486491,true,false
4932,37.95347554354899,68.41999998688698,48.738512785184206,0.08944027063007834,0.33319999363422365,-0.2448737401946941,false,false
4933,38.04959385875248,68.7531999805212,48.469049736244465,0.08746766935597715,0.24813599859094576,-0.24521138160211653,false,false
4934,38.14278238404023,69.00133597911214,48.19900889274478,0.0848015604558225,0.16477328182606651,-0.24573717466681702,false,false
4935,38.233104655461936,69.16610926093821,47.928396989024264,0.08219326936254993,0.08307781780646721,-0.24625683948274638,false,false
4936,38.30136483069464,69.24918707874468,47.66018864192752,0.06211676125195556,0.0030162615090425808,-0.2440696028920797,false,false
4937,38.349823167037535,69.25220334025373,47.393995584170064,0.044097087342907286,-0.07544406518948656,-0.24223568954047503,false,false
4938,38.40052518822909,69.17675927506424,47.1271508469988,0.046138840614025206,-0.15233518685055708,-0.24282871782412688,false,false
4939,38.453950536681106,69.02442408821369,46.85990620885523,0.04861706849247192,-0.22768848754498797,-0.24319262771942177,false,false
4940,38.51086344104584,68.79673560066871,46.59262189217563,0.05179074446451008,-0.30153472366278034,-0.24322873518824734,false,false
4941,38.57173764119529,68.5,46.325587249792704,0.05539552373248998,-0.0784000015258789,-0.24300153157172028,true,false
4942,38.675062077324604,68.5,45.96454512362504,0.0564151486793708,-0.0784000015258789,-0.1971290237846002,true,false
4943,38.859055154519005,68.91999998688698,45.465895557258,0.10046023181686457,0.33319999363422365,-0.27226269486042987,false,false
4944,38.969511626142854,69.2531999805212,45.17019559411921,0.10051539207454033,0.24813599859094576,-0.26908697421134425,false,false
4945,39.07993780537033,69.50133597911214,44.87763508900161,0.10048782599304505,0.16477328182606651,-0.26623006732971904,false,false
4946,39.19007927537266,69.66610926093821,44.58782457395277,0.10022874059069742,0.08307781780646721,-0.2637275762950231,false,false
4947,39.29959881879399,69.74918707874468,44.30037124428106,0.09966278738567538,0.0030162615090425808,-0.26158253754002014,false,false
4948,39.40796046341296,69.75220334025373,44.01483958973109,0.0986090994451644,-0.07544406518948656,-0.2598338131288383,false,false
4949,39.51438800078622,69.67675927506424,43.73075495398153,0.09684906180083594,-0.15233518685055708,-0.2585170259825153,false,false
4950,39.61803996620585,69.52442408821369,43.447682869569505,0.09432329125024161,-0.22768848754498797,-0.25759560423880407,false,false
4951,39.71777421272998,69.29673560066871,43.16518843105315,0.09075816695259022,-0.30153472366278034,-0.25706994645858905,false,false
4952,39.812442550128644,68.99520087700593,42.8829403003574,0.08614818951555968,-0.3739040364667221,-0.25684580633538906,false,false
4953,39.9004676009707,68.6212968405392,42.6006837138144,0.08010279857482071,-0.4448259643949201,-0.25685350115660466,false,false
4954,39.98032611685754,68.17647087614428,42.31835138439954,0.0726712515513958,-0.5143294551172826,-0.25692242717198077,false,false
4955,40.05059715399913,68.0,42.03606225956956,0.06394664564177334,-0.0784000015258789,-0.2568831109986096,true,false
4956,40.066348999487644,68.41999998688698,41.45534581255549,0.00860050863570224,0.33319999363422365,-0.31707121689833484,false,false
4957,40.05346516384099,68.7531999805212,41.123631415093236,-0.011724290776348784,0.24813599859094576,-0.30186011039020794,false,false
4958,40.02017125880866,69.00133597911214,40.807254020465344,-0.03029745445258861,0.16477328182606651,-0.28790343740870866,false,false
4959,39.968421802043046,69.16610926093821,40.50466006315968,-0.04709200701389347,0.08307781780646721,-0.27536050908399345,false,false
4960,39.899877792716126,69.24918707874468,40.214609034178736,-0.062375050285135555,0.0030162615090425808,-0.26394644397955125,false,false
4961,39.816050740117966,69.25220334025373,39.935972070302235,-0.07628262006277962,-0.07544406518948656,-0.25355964443516305,false,false
4962,39.71831611774216,69.17675927506424,39.66772190597012,-0.08893850892517625,-0.15233518685055708,-0.24410765657736513,false,false
4963,39.60792560650396,69.02442408821369,39.408923729495804,-0.10045536812187109,-0.22768848754498797,-0.23550634737888076,false,false
4964,39.5028015791922,68.79673560066871,39.148368749789405,-0.09566286761068968,-0.30153472366278034,-0.2371050383661461,false,false
4965,39.40250848186226,68.49520087700593,38.88620794715703,-0.09126672120053772,-0.3739040364667221,-0.23856633727089743,false,false
4966,39.306683615767625,68.1212968405392,38.622572631182365,-0.08720063065922966,-0.4448259643949201,-0.23990814445105751,false,false
4967,39.214996962627914,68.0,38.3575825016555,-0.0834348567617115,-0.0784000015258789,-0.24114102481909236,true,false
4968,39.10932439423446,68.0,37.99099728040932,-0.057697229044508,-0.0784000015258789,-0.20015555404901064,true,false
4969,39.029654091650286,68.0,37.66535089743613,-0.043499990263598354,-0.0784000015258789,-0.17780294575564,true,false
4970,38.96418102784702,68.0,37.36205712275631,-0.035748296988842146,-0.0784000015258789,-0.16559842020987195,true,false
4971,38.87174862325078,68.41999998688698,36.87400299699578,-0.050468098771548155,0.33319999363422365,-0.26647758361732204,false,false
4972,38.81684982122459,68.7531999805212,36.5824335975873,-0.04995791128361515,0.24813599859094576,-0.26532816110842716,false,false
4973,38.762461206686325,69.00133597911214,36.29201362068771,-0.04949364065621592,0.16477328182606651,-0.26428218659518804,false,false
4974,38.708520024277284,69.16610926093821,36.00264259804237,-0.04908647740689242,0.08307781780646721,-0.2633276381963182,false,false
4975,38.65489463094967,69.24918707874468,35.71424249262797,-0.04879910933451311,0.0030162615090425808,-0.262444103490698,false,false
4976,38.58456775143942,69.25220334025373,35.43721912626135,-0.06399746219872186,-0.07544406518948656,-0.25209127065884906,false,false
4977,38.4989051114457,69.17675927506424,35.170753577243744,-0.07795300464087555,-0.15233518685055708,-0.24248365659435722,false,false
4978,38.39922511611405,69.02442408821369,34.913989247055156,-0.09070879836601463,-0.22768848754498797,-0.23365554720552462,false,false
4979,38.28677837956254,69.0,34.66606969391953,-0.10232653321090582,-0.0784000015258789,-0.22560679985536855,true,false
4980,38.075762141408376,69.0,34.36914285521677,-0.11521487941468672,-0.0784000015258789,-0.16212207276261228,true,false
4981,37.85185755705043,68.92159999847412,34.13570074360677,-0.12225191725932152,-0.1552320045166016,-0.12745940774380773,false,false
4982,37.70775353491412,68.76636799395752,33.994152855851524,-0.13113466392332176,-0.230527368912964,-0.128808581569511,false,false
4983,37.57031642565633,68.53584062504456,33.84065602659336,-0.1250677730290171,-0.30431682745754424,-0.13968211865054342,false,false
4984,37.43719575828906,68.23152379758702,33.67679992983547,-0.1211398107954469,-0.37663049823865513,-0.14910905234697552,false,false
4985,37.305900401650646,67.85489329934836,33.5043221964086,-0.11947877798431078,-0.44749789698341763,-0.1569547419418542,false,false
4986,37.161324625851705,67.40739540236494,33.34057477740268,-0.13156395976868665,-0.5169479491049732,-0.1490101555898387,false,false
4987,37.00412617616616,66.89044745325997,33.18722034381974,-0.1430505933365397,-0.5850090015087522,-0.1395525385823576,false,false
4988,36.83517512914328,66.30543845175121,33.04539485756946,-0.15374545722173766,-0.6517088341626173,-0.129061196207271,false,false
4989,36.655431283894174,66.0,32.916622811542496,-0.16356690389065587,-0.0784000015258789,-0.11718256526171984,true,false
4990,36.365428412899334,66.0,32.829671783827926,-0.15834158595497433,-0.0784000015258789,-0.0474752666465308,true,false
4991,36.105210497341226,66.0,32.86295054732644,-0.14207899839757698,-0.0784000015258789,0.018170206980707426,true,true
4992,35.92691196784383,66.0,33.005973247912664,-0.09735100841315414,-0.0784000015258789,0.07809040359048215,true,false
4993,35.87905636712462,66.0,33.20427265179701,-0.026129161027658363,-0.0784000015258789,0.10827148709687126,true,false
4994,35.94543090469054,66.0,33.40388451714651,0.03624050172042103,-0.0784000015258789,0.10898809114007807,true,false
4995,36.074175105004535,66.0,33.60421298653921,0.07029434153631535,-0.0784000015258789,0.10937935699311555,true,false
4996,36.23697314513443,66.0,33.80493272178495,0.08888774023546575,-0.0784000015258789,0.10959298817368782,true,false
4997,36.41836458396347,66.0,34.00586608821126,0.09903973710438299,-0.0784000015258789,0.10970963081182863,true,false
4998,36.518210461033036,66.0,34.24297317997227,0.054515855212142604,-0.0784000015258789,0.1294604871386824,true,false
4999,36.57353245621036,66.0,34.49983112806012,0.030205812875304057,-0.0784000015258789,0.1402444559457309,true,false
5000,36.605809934775586,66.41999998688698,34.967469039522896,0.017623505343629532,0.33319999363422365,0.25533032931596356,false,false
5001,36.623594668091464,66.7531999805212,35.24827885774305,0.016184107783869726,0.24813599859094576,0.25553694194487414,false,false
5002,36.621402817648516,67.00133597911214,35.52220938409528,-0.0019945839605664097,0.16477328182606651,0.24927678616463864,false,false
5003,36.5973915131292,67.16610926093821,35.785315987114636,-0.021850287742297095,0.08307781780646721,0.23942701564786087,false,false
5004,36.551406555670205,67.24918707874468,36.034413447196044,-0.041846312493691834,0.0030162615090425808,0.2266786952069236,false,false
5005,36.48399813751066,67.25220334025373,36.265843826860255,-0.06134166229304205,-0.07544406518948656,0.21060165156393446,false,false
5006,36.39667636872018,67.17675927506424,36.47746224839883,-0.07946281188944115,-0.15233518685055708,0.1925727691500192,false,false
5007,36.291234938454004,67.02442408821369,36.668980886758916,-0.095951704307534,-0.22768848754498797,0.1742819659304576,false,false
5008,36.169315792016434,66.79673560066871,36.69999998807907,-0.11094642645564352,-0.30153472366278034,0.0,false,false
5009,36.03838764915008,66.49520087700593,36.69914505369276,-0.1191446134421087,-0.3739040364667221,-7.779903139623264E-4,false,false
5010,35.89324565692888,66.1212968405392,36.69799815409306,-0.13207921672778844,-0.4448259643949201,-0.0010436786658073202,false,false
5011,35.73517421286193,66.0,36.69759005528501,-0.14384501824651733,-0.0784000015258789,-3.7136992602390136E-4,true,false
5012,35.46146059395207,66.0,36.69999998807907,-0.149447653283521,-0.0784000015258789,0.0,true,false
5013,35.1821443400052,66.5,36.69999998807907,-0.1525066923690404,-0.0784000015258789,0.0,true,false
5014,34.89980990454828,66.5,36.69999998807907,-0.154154619664946,-0.0784000015258789,0.0,true,false
5015,34.61684803329925,67.0,36.69999998807907,-0.15449719964722372,-0.0784000015258789,0.0,true,false
5016,34.340479406170026,67.5,36.74524768180082,-0.1508972879396723,-0.0784000015258789,0.024705243641654488,true,false
5017,34.30000001192093,67.5,36.86076859250304,0.0,-0.0784000015258789,0.06307442456967541,true,false
5018,34.30000001192093,67.5,37.02030451566642,0.0,-0.0784000015258789,0.08710662416486793,true,false
5019,34.316283251559,68.0,37.206076507479686,0.008890649875058316,-0.0784000015258789,0.10143151931158186,true,false
5020,34.411493171888935,68.0,37.404713906301524,0.05198462253829347,-0.0784000015258789,0.10845603235417614,true,false
5021,34.58573086793557,68.0,37.55737609568827,0.09513379309150087,-0.0784000015258789,0.08335356508689927,true,false
5022,34.810033631186506,68.0,37.655405349025656,0.12246932296014817,-0.0784000015258789,0.053523978539165636,true,false
5023,35.0616719243061,68.0,37.72360501581531,0.13739452400203092,-0.0784000015258789,0.03723702239233032,true,false
5024,35.32823541846757,68.0,37.77551772645813,0.14554368471744533,-0.0784000015258789,0.0283443433032502,true,false
5025,35.60294807334446,68.0,37.81853775801187,0.14999312698487602,-0.0784000015258789,0.023488939956644597,true,false
5026,35.88211017048877,68.0,37.856702386219006,0.15242252274507387,-0.0784000015258789,0.02083788942147145,true,false
5027,36.16411434846548,68.0,37.88796111066427,0.15397429905980398,-0.0784000015258789,0.017067265529522098,true,false
5028,36.44781893403618,68.0,37.896658633098994,0.1549027217139584,-0.0784000015258789,0.004748847800948317,true,false
5029,36.67856469281567,68.0,37.799042459809,0.12598719892734542,-0.0784000015258789,-0.05329843680708875,true,false
